Description,emotion,movie_name,all_movie_names,movie_name_count,genres,mean_rating,median_rating,minimum_rating,maximum_rating,review_count,unique_review_count,genre_list,genre_count,genres_text,description_word_count,description_character_count,log_review_count,log_unique_review_count
A newlywed couple finds their lake-country honeymoon descend into chaos after Paul finds Bea wandering and disoriented in the middle of the night.,sadness,Honeymoon,Honeymoon,1,['Comedy'],6.7,7.0,3.0,10.0,60,20,['Comedy'],1,comedy,23,146,4.110873864173311,3.044522437723423
Eric is marrying Louise. His brother Anthony has been married to Helen for eight years and wants to warn Eric marriage won't be that great. Helen's not too happy either.,sadness,Honeymoon,Honeymoon,1,['Comedy'],6.7,7.0,3.0,10.0,60,20,['Comedy'],1,comedy,30,169,4.110873864173311,3.044522437723423
"Dracula, who operates a high-end resort away from the human world, goes into overprotective mode when a boy discovers the resort and falls for the count's teenaged daughter.",sadness,Hotel Transylvania,Hotel Transylvania,1,"['Animation', 'Comedy', 'Family', 'Fantasy']",6.045454545454546,7.0,2.0,9.0,22,22,"['Animation', 'Comedy', 'Family', 'Fantasy']",4,animation comedy family fantasy,28,173,3.1354942159291497,3.1354942159291497
"A romantic police captain breaks a beautiful member of a rebel group out of prison to help her rejoin her fellows, but things are not what they seem.",sadness,House of Flying Daggers,House of Flying Daggers,1,"['Adventure', 'Drama', 'Action', 'Romance']",7.153846153846154,8.0,4.0,9.0,13,13,"['Adventure', 'Drama', 'Action', 'Romance']",4,adventure drama action romance,28,149,2.6390573296152584,2.6390573296152584
"Believing himself to be jinxed, a man attempts to find true love, but instead gets caught in a web of lies.",sadness,Housefull,Housefull,1,"['Comedy', 'Drama', 'Romance']",5.0,5.0,3.0,7.0,7,7,"['Comedy', 'Drama', 'Romance']",3,comedy drama romance,21,107,2.0794415416798357,2.0794415416798357
"A father doesn't want his three daughters to get married. Now, it's up to three men to try to and convince the father that they're a good fit for his daughters.",sadness,Housefull 3,Housefull 3,1,"['Comedy', 'Romance']",6.894736842105263,7.0,3.0,10.0,19,19,"['Comedy', 'Romance']",2,comedy romance,31,160,2.995732273553991,2.995732273553991
"After being cut from the U.S.A. softball team and feeling a bit past her prime, Lisa finds herself evaluating her life and in the middle of a love triangle, as a corporate guy in crisis competes with her current, baseball-playing beau.",sadness,How Do You Know,How Do You Know,1,"['Comedy', 'Drama', 'Romance']",6.166666666666667,7.0,2.0,10.0,18,18,"['Comedy', 'Drama', 'Romance']",3,comedy drama romance,41,235,2.9444389791664403,2.9444389791664403
A sarcastic humanoid duck is pulled from his homeworld to Earth where he must stop an alien invasion with the help of a nerdy scientist and a struggling female rock singer.,sadness,Howard the Duck,Howard the Duck,1,"['Comedy', 'Fantasy', 'Science Fiction']",6.055555555555555,7.0,1.0,10.0,18,18,"['Comedy', 'Fantasy', 'Science Fiction']",3,comedy fantasy science_fiction,31,172,2.9444389791664403,2.9444389791664403
"Raju, a waiter, is crazy about TV reporter, Geeta. During an investigation, in order to prolong their meetings, he bears false witness to a murder and misleads the police with a fake description.",sadness,Hum To Mohabbat Karega,Hum To Mohabbat Karega,1,[],9.0,9.0,9.0,9.0,1,1,[],0,unknown_genre,33,195,0.6931471805599453,0.6931471805599453
"Gopal's blissful married life with Radha blemishes when Radha gets obsessed with the career of her friend, Suraj, who is a singer. Ripped apart by jealousy, Gopal deserts Radha.",sadness,Hum Tumhare Hain Sanam,Hum Tumhare Hain Sanam,1,"['Drama', 'Romance', 'Foreign']",4.75,5.0,3.0,6.0,4,4,"['Drama', 'Romance', 'Foreign']",3,drama romance foreign,29,177,1.6094379124341003,1.6094379124341003
A woman finds her marriage on the rocks after she reveals to her husband some but not all the details of her one-time relationship with a current associate of his.,sadness,Hush,Hush,1,"['Drama', 'Thriller']",7.75,7.5,4.0,10.0,80,20,"['Drama', 'Thriller']",2,drama thriller,30,163,4.394449154672439,3.044522437723423
"A cop turns con man once he comes out of the closet. Once imprisoned, he meets the second love of his life, whom he'll stop at nothing to be with.",sadness,I Love You Phillip Morris,I Love You Phillip Morris,1,"['Comedy', 'Drama', 'Romance']",8.1875,9.0,3.0,10.0,16,16,"['Comedy', 'Drama', 'Romance']",3,comedy drama romance,30,146,2.833213344056216,2.833213344056216
"The story of the country-western singer Hank Williams, who in his brief life created one of the greatest bodies of work in American music. The film chronicles his rise to fame and its tragic effect on his health and personal life.",sadness,I Saw the Light,I Saw the Light,1,"['Drama', 'Music']",4.7,5.0,3.0,6.0,10,10,"['Drama', 'Music']",2,drama music,41,230,2.3978952727983707,2.3978952727983707
"After the lynching death of his black brother in Memphis, a light-skinned African-American, heads to a small Southern town, where he draws the attention of a heiress, and learns that the place is as racist as his hometown.",sadness,I Spit on Your Grave,I Spit on Your Grave,1,"['Horror', 'Thriller']",7.7272727272727275,8.0,6.0,10.0,22,11,"['Horror', 'Thriller']",2,horror thriller,38,222,3.1354942159291497,2.4849066497880004
A married man who daydreams about being with other women finds his will and morals tested after he's visited by the ex-mistress of his old friend.,sadness,I Think I Love My Wife,I Think I Love My Wife,1,"['Comedy', 'Romance']",6.0,6.0,3.0,9.0,10,10,"['Comedy', 'Romance']",2,comedy romance,26,146,2.3978952727983707,2.3978952727983707
A woman reeling from the death of her parents becomes attached to an alluring man whose sudden disappearance sends her and her friends into a haunted high-rise to find him,sadness,I Will Follow You Into the Dark,I Will Follow You Into the Dark,1,"['Drama', 'Horror', 'Romance', 'Thriller']",4.75,5.0,4.0,5.0,4,4,"['Drama', 'Horror', 'Romance', 'Thriller']",4,drama horror romance thriller,30,171,1.6094379124341003,1.6094379124341003
A bitter love story between a talented writer and a gentle nurse.,sadness,In Love and War,In Love and War,1,"['Drama', 'Romance']",5.75,5.5,3.0,9.0,4,4,"['Drama', 'Romance']",2,drama romance,12,65,1.6094379124341003,1.6094379124341003
"When his B-24 bomber is shot from the sky over Yugoslavia, a young American navigator ""Rockets"" parachutes into one of the strangest love stories of World War II. Injured, he is guided to ...                See full summary »",sadness,In Love and War,In Love and War,1,"['Drama', 'Romance']",5.75,5.5,3.0,9.0,4,4,"['Drama', 'Romance']",2,drama romance,38,225,1.6094379124341003,1.6094379124341003
"During the Bosnian War, Danijel, a soldier fighting for the Serbs, re-encounters Ajla, a Bosnian who's now a captive in his camp he oversees. Their once promising connection has become ambiguous as their motives have changed.",sadness,In the Land of Blood and Honey,In the Land of Blood and Honey,1,"['Drama', 'Romance', 'War']",8.666666666666666,10.0,2.0,10.0,24,24,"['Drama', 'Romance', 'War']",3,drama romance war,36,225,3.2188758248682006,3.2188758248682006
"Two neighbors form a strong bond after both suspect extramarital activities of their spouses. However, they agree to keep their bond platonic so as not to commit similar wrongs.",sadness,In the Mood for Love,In the Mood for Love,1,"['Drama', 'Romance']",4.916666666666667,4.5,2.0,9.0,12,12,"['Drama', 'Romance']",2,drama romance,29,177,2.5649493574615367,2.5649493574615367
"A tough, hard-driving business tycoon suffers a broken leg and is left to die in the desert by his scheming wife and her greedy lover.",sadness,Inferno,Inferno,1,"['Horror', 'Thriller']",5.8125,6.0,2.0,10.0,64,16,"['Horror', 'Thriller']",2,horror thriller,25,134,4.174387269895637,2.833213344056216
"In 1970, drug-fueled Los Angeles private investigator Larry ""Doc"" Sportello investigates the disappearance of a former girlfriend.",sadness,Inherent Vice,Inherent Vice,1,"['Comedy', 'Romance', 'Crime', 'Drama', 'Mystery']",7.0625,8.5,2.0,10.0,16,16,"['Comedy', 'Romance', 'Crime', 'Drama', 'Mystery']",5,comedy romance crime drama mystery,17,130,2.833213344056216,2.833213344056216
An agoraphobic must give up his sheltered life and venture outside after a series of personal and financial problems.,sadness,Inside Out,Inside Out,1,"['Drama', 'Crime']",4.8,2.0,2.0,9.0,15,5,"['Drama', 'Crime']",2,drama crime,19,117,2.772588722239781,1.791759469228055
"Akbar loses his father in his childhood, he raises his brother with difficulty and sends him to Farang to continue his education.",sadness,Invincible,Invincible,1,"['Drama', 'War']",3.857142857142857,3.0,1.0,9.0,28,14,"['Drama', 'War']",2,drama war,22,129,3.367295829986474,2.70805020110221
Prizefighter Mason loses his opening fight so wife Rose leaves him for Hollywood. Without her around Mason trains and starts winning. Rose comes back and wants Mason to dump his manager Regan and replace him with her secret lover Lewis.,sadness,Iron Man,Iron Man,1,"['Action', 'Science Fiction', 'Adventure']",8.117647058823529,8.0,2.0,10.0,34,17,"['Action', 'Science Fiction', 'Adventure']",3,action science_fiction adventure,40,236,3.5553480614894135,2.8903717578961645
"This is the story of a dysfunctional New York family, and their attempts to reconcile.",sadness,It Runs in the Family,It Runs in the Family,1,"['Comedy', 'Drama', 'Family']",4.0,4.0,4.0,4.0,2,2,"['Comedy', 'Drama', 'Family']",3,comedy drama family,15,86,1.0986122886681098,1.0986122886681098
"Alyssa and Amanda are two little girls who are identical, but complete strangers, that accidentally meet one day.",sadness,It Takes Two,It Takes Two,1,"['Comedy', 'Family', 'Romance']",7.0,8.0,2.0,10.0,22,11,"['Comedy', 'Family', 'Romance']",3,comedy family romance,18,113,3.1354942159291497,2.4849066497880004
"Ben is engaged to marry a sweet girl, but then his high school crush comes back.",sadness,It's Complicated,It's Complicated,1,"['Comedy', 'Romance']",7.5625,8.0,2.0,10.0,16,16,"['Comedy', 'Romance']",2,comedy romance,16,80,2.833213344056216,2.833213344056216
"When attending their son's college graduation, a couple reignite the spark in their relationship. But the complicated fact is they're divorced and he's remarried.",sadness,It's Complicated,It's Complicated,1,"['Comedy', 'Romance']",7.5625,8.0,2.0,10.0,16,16,"['Comedy', 'Romance']",2,comedy romance,24,162,2.833213344056216,2.833213344056216
A clinically-depressed teenager gets a new start after he checks himself into an adult psychiatric ward.,sadness,It's Kind of a Funny Story,It's Kind of a Funny Story,1,"['Comedy', 'Drama']",7.157894736842105,8.0,2.0,9.0,19,19,"['Comedy', 'Drama']",2,comedy drama,16,104,2.995732273553991,2.995732273553991
"Four youngsters, who are friends, lead a carefree life. However, things take a turn when two of them fall in love with the same girl.",sadness,Jackpot,Jackpot,1,[],2.3333333333333335,2.0,1.0,4.0,9,3,[],0,unknown_genre,25,133,2.302585092994046,1.3862943611198906
A playboy's life changes after he met and slept with a girl who hasn't turned 18 yet.,sadness,Jailbait,Jailbait,1,"['Crime', 'Drama', 'Thriller']",5.75,6.0,3.0,8.0,8,4,"['Crime', 'Drama', 'Thriller']",3,crime drama thriller,17,85,2.1972245773362196,1.6094379124341003
"Jenny's parents and siblings are always trying to set her up with a man when she visits them. What they don't know is that she's already met the right person, her ""roommate"" Kitty, 5 years ago and she wants to marry her and start a family.",sadness,Jenny's Wedding,Jenny's Wedding,1,"['Comedy', 'Drama']",6.75,7.0,3.0,9.0,8,8,"['Comedy', 'Drama']",2,comedy drama,46,239,2.1972245773362196,2.1972245773362196
Three ex-girlfriends of a serial cheater set up their former lover to fall for the new girl in town so they can watch him get his heart broken.,sadness,John Tucker Must Die,John Tucker Must Die,1,['Comedy'],6.105263157894737,7.0,2.0,10.0,19,19,['Comedy'],1,comedy,28,143,2.995732273553991,2.995732273553991
A wedding planner in search of love finds herself falling for the groom who's marrying one of her clients.,sadness,June,June,1,"['Science Fiction', 'Horror']",4.538461538461538,5.0,2.0,7.0,13,13,"['Science Fiction', 'Horror']",2,science_fiction horror,19,106,2.6390573296152584,2.6390573296152584
"What happens when a man meets the woman of his dreams, and it turns out she wants to be Just Friends?",sadness,Just Friends,Just Friends,1,"['Comedy', 'Romance']",7.136363636363637,8.0,2.0,10.0,22,22,"['Comedy', 'Romance']",2,comedy romance,21,101,3.1354942159291497,3.1354942159291497
"While visiting his hometown during Christmas, a man comes face-to-face with his old high school crush whom he was best friends with -- a woman whose rejection of him turned him into a ferocious womanizer.",sadness,Just Friends,Just Friends,1,"['Comedy', 'Romance']",7.136363636363637,8.0,2.0,10.0,22,22,"['Comedy', 'Romance']",2,comedy romance,35,204,3.1354942159291497,3.1354942159291497
"On a weekend trip to Hawaii, a plastic surgeon convinces his loyal assistant to pose as his soon-to-be-divorced wife in order to cover up a careless lie he told to his much-younger girlfriend.",sadness,Just Go with It,Just Go with It,1,"['Romance', 'Comedy']",6.615384615384615,8.0,2.0,10.0,13,13,"['Romance', 'Comedy']",2,romance comedy,33,192,2.6390573296152584,2.6390573296152584
"A young newlywed couple honeymoon in Europe, where obstacles challenge their ability to sustain the marriage.",sadness,Just Married,Just Married,1,['Comedy'],5.75,6.0,2.0,10.0,16,16,['Comedy'],1,comedy,16,109,2.833213344056216,2.833213344056216
A physical therapist falls for the basketball player she is helping recover from a career-threatening injury.,sadness,Just Wright,Just Wright,1,"['Comedy', 'Drama', 'Romance']",5.5,6.0,3.0,7.0,12,12,"['Comedy', 'Drama', 'Romance']",3,comedy drama romance,16,109,2.5649493574615367,2.5649493574615367
A star basketball player decides to dress up as a woman and join the women's professional basketball league when his on-court antics get him suspended.,sadness,Juwanna Mann,Juwanna Mann,1,"['Comedy', 'Drama']",6.0588235294117645,6.0,2.0,10.0,17,17,"['Comedy', 'Drama']",2,comedy drama,25,151,2.8903717578961645,2.8903717578961645
A popular singer with two identities falls in love with a prostitute.,sadness,Kajraare,Kajraare,1,"['Romance', 'Drama', 'Crime']",6.0,6.0,5.0,7.0,3,3,"['Romance', 'Drama', 'Crime']",3,romance drama crime,12,69,1.3862943611198906,1.3862943611198906
"A father who runs a marriage bureau believes that his son is a failure in life. In order to prove him wrong, his son takes on the task of finding a match for a gangster's sister.",sadness,Khiladi 786,Khiladi 786,1,"['Action', 'Comedy']",5.842105263157895,6.0,2.0,10.0,19,19,"['Action', 'Comedy']",2,action comedy,36,178,2.995732273553991,2.995732273553991
